Date,BlkCnt,PriceUSD,SplyCur,SplyCurRev,BTCPerBlock,S2F 30 Day,S2F 60 Day,S2F 90 Day,S2F 180 Day,S2F 365 Day,S2F 30 Day Price,S2F 60 Day Price,S2F 90 Day Price,S2F 180 Day Price,S2F 365 Day Price,,
2/16/14,195,623.2503219,12406714.79,11406714.79,25,7.182824761,7.109968353,7.071312648,6.822594556,7.051737811,119.69,115.66,113.56,100.69,112.51,,
2/17/14,155,631.3345963,12410589.79,11410589.79,25,7.211508613,7.160577935,7.076383514,6.833407414,7.057732977,121.30,118.45,113.83,101.22,112.83,,
2/18/14,163,627.2717614,12414664.79,11414664.79,25,7.222414369,7.173404389,7.079355794,6.846864635,7.060035125,121.92,119.16,113.99,101.89,112.95,,
2/19/14,200,623.5401369,12419664.79,11419664.79,25,7.21863169,7.149895909,7.060258902,6.849030724,7.058652691,121.70,117.85,112.96,102.00,112.88,,
2/20/14,177,563.7685611,12424089.79,11424089.79,25,7.206187906,7.147221953,7.060781683,6.852934807,7.063134173,121.00,117.71,112.99,102.20,113.12,,
2/21/14,152,580.324316,12427889.79,11427889.79,25,7.264335753,7.162547806,7.071106245,6.855005841,7.068105571,124.31,118.56,113.55,102.30,113.39,,
2/22/14,180,607.1246333,12432389.79,11432389.79,25,7.262983389,7.15786308,7.068569277,6.8547869,7.069795643,124.24,118.30,113.41,102.29,113.48,,
2/23/14,168,610.0823237,12436589.79,11436589.79,25,7.295255579,7.156404122,7.073383192,6.857513634,7.071955595,126.10,118.22,113.67,102.43,113.59,,
2/24/14,191,542.2666508,12441364.79,11441364.79,25,7.26166909,7.151905292,7.062165195,6.857666899,7.071082346,124.16,117.97,113.07,102.44,113.55,,
2/25/14,161,533.7076444,12445389.79,11445389.79,25,7.251624352,7.170098849,7.069959058,6.865920767,7.078272571,123.58,118.98,113.49,102.85,113.93,,
2/26/14,184,587.5785883,12449989.79,11449989.79,25,7.240585122,7.149819952,7.071471894,6.873069573,7.07914728,122.95,117.85,113.57,103.21,113.98,,
2/27/14,188,585.3939257,12454689.79,11454689.79,25,7.196494191,7.139195091,7.067736147,6.883221879,7.082600501,120.45,117.26,113.37,103.72,114.17,,
2/28/14,181,551.2947703,12459214.79,11459214.79,25,7.15965998,7.136603678,7.068317226,6.894341809,7.083974833,118.40,117.12,113.40,104.29,114.24,,
3/1/14,144,567.5342354,12462814.79,11462814.79,25,7.205729719,7.165994758,7.093161384,6.911474465,7.087076551,120.98,118.75,114.74,105.16,114.41,,
3/2/14,140,558.5277072,12466314.79,11466314.79,25,7.269084705,7.212756775,7.103795216,6.925014993,7.089788407,124.59,121.37,115.32,105.86,114.56,,
3/3/14,148,676.5057328,12470014.79,11470014.79,25,7.32937564,7.205433776,7.129374401,6.930432383,7.093501625,128.09,120.96,116.72,106.13,114.76,,
3/4/14,149,674.5113994,12473739.79,11473739.79,25,7.38486379,7.216046722,7.14159111,6.939059553,7.099098077,131.38,121.56,117.39,106.58,115.06,,
3/5/14,156,670.3388511,12477639.79,11477639.79,25,7.423707684,7.208157814,7.150335932,6.94759534,7.099644196,133.72,121.11,117.88,107.02,115.09,,
3/6/14,173,667.712834,12481964.79,11481964.79,25,7.425044323,7.224674706,7.168878649,6.944246751,7.100343077,133.80,122.05,118.91,106.85,115.13,,
3/7/14,166,631.7702952,12486114.79,11486114.79,25,7.430651156,7.241144616,7.184659279,6.944840308,7.102250604,134.14,122.98,119.79,106.88,115.24,,
3/8/14,168,621.5241145,12490314.79,11490314.79,25,7.453902406,7.250048439,7.199614521,6.954840882,7.103969081,135.55,123.49,120.63,107.39,115.33,,
3/9/14,179,640.5788893,12494789.79,11494789.79,25,7.421659411,7.262628946,7.20104606,6.960112294,7.105637504,133.59,124.21,120.71,107.67,115.42,,
3/10/14,149,628.1512412,12498514.79,11498514.79,25,7.472491855,7.305698386,7.223107375,6.97328428,7.111676896,136.69,126.71,121.96,108.35,115.75,,
3/11/14,168,633.7338382,12502714.79,11502714.79,25,7.431154355,7.321809199,7.224365356,6.98549557,7.113834559,134.17,127.65,122.03,108.99,115.87,,
3/12/14,182,634.6468237,12507264.79,11507264.79,25,7.396305654,7.34461336,7.21848949,6.992995087,7.111480751,132.07,128.99,121.70,109.39,115.74,,
3/13/14,162,643.4321009,12511314.79,11511314.79,25,7.401802951,7.379432288,7.226545444,7.007545702,7.113434136,132.40,131.06,122.15,110.15,115.85,,
3/14/14,133,628.30859,12514639.79,11514639.79,25,7.469682319,7.40756286,7.258663555,7.019968475,7.120549001,136.52,132.74,123.99,110.81,116.24,,
3/15/14,165,636.2186501,12518764.79,11518764.79,25,7.491575003,7.408042183,7.266837336,7.020096698,7.123870798,137.87,132.77,124.46,110.82,116.42,,
3/16/14,171,634.168901,12523039.79,11523039.79,25,7.524124416,7.420226507,7.283510593,7.024438289,7.126955478,139.89,133.51,125.42,111.05,116.59,,
3/17/14,161,622.7602086,12527064.79,11527064.79,25,7.565821383,7.440306137,7.305718926,7.027760651,7.134740296,142.51,134.72,126.71,111.23,117.02,,
3/18/14,146,614.3095137,12530714.79,11530714.79,25,7.642983732,7.447048288,7.333006508,7.039559155,7.141862028,147.46,135.13,128.31,111.85,117.41,,
3/19/14,160,610.5112035,12534714.79,11534714.79,25,7.637935548,7.459889839,7.36690086,7.050729756,7.145445968,147.13,135.92,130.31,112.45,117.61,,
3/20/14,177,586.6075957,12539139.79,11539139.79,25,7.619380988,7.456884116,7.370204236,7.056058391,7.151953013,145.93,135.73,130.51,112.74,117.97,,
3/21/14,186,569.694518,12543789.79,11543789.79,25,7.643944735,7.466493333,7.361256665,7.06262371,7.158384491,147.52,136.32,129.97,113.09,118.33,,
3/22/14,170,564.7000267,12548039.79,11548039.79,25,7.657555106,7.466304467,7.363490732,7.07400004,7.167575825,148.40,136.31,130.11,113.70,118.84,,
3/23/14,214,558.9588617,12553389.79,11553389.79,25,7.566483517,7.453639571,7.346479387,7.076837769,7.171230259,142.55,135.54,129.10,113.86,119.04,,
3/24/14,188,585.0232505,12558089.79,11558089.79,25,7.557517762,7.44863262,7.340476364,7.083676004,7.174258893,141.99,135.23,128.75,114.23,119.21,,
3/25/14,157,583.7711891,12562014.79,11562014.79,25,7.57666004,7.474604939,7.345333994,7.087182515,7.175247717,143.20,136.82,129.03,114.42,119.26,,
3/26/14,159,579.2438504,12565989.79,11565989.79,25,7.627918137,7.481588178,7.357811903,7.093807334,7.176823784,146.48,137.25,129.77,114.78,119.35,,
3/27/14,173,483.1640126,12570314.79,11570314.79,25,7.612445685,7.468955643,7.365789277,7.0973427,7.174832828,145.49,136.47,130.24,114.97,119.24,,
3/28/14,174,498.6613289,12574664.79,11574664.79,25,7.630577995,7.471763687,7.357161654,7.099128001,7.178531872,146.65,136.65,129.73,115.07,119.45,,
3/29/14,175,489.5170235,12579039.79,11579039.79,25,7.653412952,7.459209566,7.356623813,7.099162558,7.181133876,148.13,135.88,129.70,115.07,119.59,,
3/30/14,140,458.9663283,12582539.79,11582539.79,25,7.719355944,7.470246762,7.374523828,7.11169724,7.186981751,152.47,136.55,130.76,115.75,119.92,,
3/31/14,180,455.3553541,12587039.79,11587039.79,25,7.666407203,7.470218137,7.379294387,7.116897009,7.188547369,148.98,136.55,131.05,116.04,120.01,,
4/1/14,171,479.0084659,12591314.79,11591314.79,25,7.621686437,7.482511719,7.398259015,7.125735263,7.194212258,146.08,137.31,132.18,116.52,120.33,,
4/2/14,197,439.0114925,12596239.79,11596239.79,25,7.550925721,7.479816356,7.371350342,7.124988127,7.19548262,141.57,137.14,130.57,116.48,120.40,,
4/3/14,204,449.4411515,12601339.79,11601339.79,25,7.472843082,7.469915999,7.354211278,7.131453616,7.195410224,136.71,136.53,129.56,116.84,120.39,,
4/4/14,195,449.7198697,12606214.79,11606214.79,25,7.419291948,7.462823878,7.331855214,7.132227755,7.19386047,133.45,136.10,128.24,116.88,120.31,,
